ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-02-04,1964.3379786526086,-1321.7632002675355,4110.093809364318,1964.3379786526086,1964.3379786526086,-548.0786336502052,-548.0786336502052,-548.0786336502052,21.429347563756814,21.429347563756814,21.429347563756814,-569.507981213962,-569.507981213962,-569.507981213962,0.0,0.0,0.0,1416.2593450024033
2017-02-05,1965.3307053556705,-1262.4096619510908,4073.195892554935,1965.3307053556705,1965.3307053556705,-420.93176157486994,-420.93176157486994,-420.93176157486994,203.6168781144556,203.6168781144556,203.6168781144556,-624.5486396893257,-624.5486396893257,-624.5486396893257,0.0,0.0,0.0,1544.3989437808004
2017-02-06,1966.323432058732,-1063.3910128926866,4427.621648762289,1966.323432058732,1966.323432058732,-274.17263373834504,-274.17263373834504,-274.17263373834504,411.62222817329274,411.62222817329274,411.62222817329274,-685.7948619116378,-685.7948619116378,-685.7948619116378,0.0,0.0,0.0,1692.150798320387
2017-02-09,1969.3016121679173,-1562.4747911733066,4072.0319743735618,1969.3016121679173,1969.3016121679173,-736.7811846088356,-736.7811846088356,-736.7811846088356,156.00379755239598,156.00379755239598,156.00379755239598,-892.7849821612315,-892.7849821612315,-892.7849821612315,0.0,0.0,0.0,1232.5204275590818
2017-02-10,1970.2943388709787,-1375.0362105606496,4073.168073278394,1970.2943388709787,1970.2943388709787,-544.4974986069949,-544.4974986069949,-544.4974986069949,419.73065277853965,419.73065277853965,419.73065277853965,-964.2281513855346,-964.2281513855346,-964.2281513855346,0.0,0.0,0.0,1425.7968402639838
2017-02-11,1971.2870655740408,-1802.4741041940597,3846.9181768817953,1971.2870655740408,1971.2870655740408,-1012.6186076090459,-1012.6186076090459,-1012.6186076090459,21.429347564353304,21.429347564353304,21.429347564353304,-1034.047955173399,-1034.047955173399,-1034.047955173399,0.0,0.0,0.0,958.6684579649949
2017-02-13,1973.272518980164,-1505.518706428559,4001.252488176365,1973.272518980164,1973.272518980164,-750.2576720751833,-750.2576720751833,-750.2576720751833,411.62222817208726,411.62222817208726,411.62222817208726,-1161.8799002472706,-1161.8799002472706,-1161.8799002472706,0.0,0.0,0.0,1223.0148469049807
2017-02-16,1976.2506990893492,-1819.227911729538,3609.5750170329893,1976.2506990893492,1976.2506990893492,-1143.7833959402908,-1143.7833959402908,-1143.7833959402908,156.00379755306474,156.00379755306474,156.00379755306474,-1299.7871934933553,-1299.7871934933553,-1299.7871934933553,0.0,0.0,0.0,832.4673031490584
2017-02-17,1977.2434257924112,-1557.9559228268372,3788.4190888560556,1977.2434257924112,1977.2434257924112,-906.0542668718956,-906.0542668718956,-906.0542668718956,419.73065277809366,419.73065277809366,419.73065277809366,-1325.7849196499892,-1325.7849196499892,-1325.7849196499892,0.0,0.0,0.0,1071.1891589205156
2017-02-18,1978.2361673596429,-2081.306695092727,3393.5444969570776,1978.2361673596429,1978.2361673596429,-1318.547207246635,-1318.547207246635,-1318.547207246635,21.429347564602605,21.429347564602605,21.429347564602605,-1339.9765548112375,-1339.9765548112375,-1339.9765548112375,0.0,0.0,0.0,659.6889601130079
2017-02-19,1979.228908926875,-1891.107253922389,3547.355827587086,1979.228908926875,1979.228908926875,-1137.9855612733988,-1137.9855612733988,-1137.9855612733988,203.6168781124045,203.6168781124045,203.6168781124045,-1341.6024393858033,-1341.6024393858033,-1341.6024393858033,0.0,0.0,0.0,841.2433476534761
2017-02-20,1980.2216504941068,-1631.916076505881,3820.057515301287,1980.2216504941068,1980.2216504941068,-918.5305867043527,-918.5305867043527,-918.5305867043527,411.62222817258674,411.62222817258674,411.62222817258674,-1330.1528148769396,-1330.1528148769396,-1330.1528148769396,0.0,0.0,0.0,1061.691063789754
2017-02-21,1981.214392061339,-2328.1327545797594,3382.2892947164464,1981.214392061339,1981.214392061339,-1477.3887577670334,-1477.3887577670334,-1477.3887577670334,-172.0082476916103,-172.0082476916103,-172.0082476916103,-1305.380510075423,-1305.380510075423,-1305.380510075423,0.0,0.0,0.0,503.8256342943055
2017-02-23,1983.1998751958026,-1829.8560558741551,3612.5459893857587,1983.1998751958026,1983.1998751958026,-1060.2223427323959,-1060.2223427323959,-1060.2223427323959,156.0037975521087,156.0037975521087,156.0037975521087,-1216.2261402845043,-1216.2261402845043,-1216.2261402845043,0.0,0.0,0.0,922.9775324634068
2017-02-24,1984.1926167630345,-1701.8354689882642,3995.8112834078624,1984.1926167630345,1984.1926167630345,-732.9616000171826,-732.9616000171826,-732.9616000171826,419.73065277910405,419.73065277910405,419.73065277910405,-1152.6922527962868,-1152.6922527962868,-1152.6922527962868,0.0,0.0,0.0,1251.2310167458518
2017-02-25,1985.1853583302666,-1581.761345475348,3817.1135110913187,1985.1853583302666,1985.1853583302666,-1056.0855870923504,-1056.0855870923504,-1056.0855870923504,21.429347563702414,21.429347563702414,21.429347563702414,-1077.514934656053,-1077.514934656053,-1077.514934656053,0.0,0.0,0.0,929.0997712379162
2017-02-26,1986.1780998974987,-1462.9511897266968,3871.814235597646,1986.1780998974987,1986.1780998974987,-788.1217907669002,-788.1217907669002,-788.1217907669002,203.61687811421282,203.61687811421282,203.61687811421282,-991.7386688811129,-991.7386688811129,-991.7386688811129,0.0,0.0,0.0,1198.0563091305985
2017-02-28,1988.1635830319622,-1646.9862669180366,3573.9364364781286,1988.1635830319622,1988.1635830319622,-965.6136266142352,-965.6136266142352,-965.6136266142352,-172.0082476904751,-172.0082476904751,-172.0082476904751,-793.6053789237599,-793.6053789237599,-793.6053789237599,0.0,0.0,0.0,1022.549956417727
2017-03-02,1990.1490661664263,-1083.725789039056,4408.517907719582,1990.1490661664263,1990.1490661664263,-414.38953319540207,-414.38953319540207,-414.38953319540207,156.0037975533585,156.0037975533585,156.0037975533585,-570.3933307487607,-570.3933307487607,-570.3933307487607,0.0,0.0,0.0,1575.7595329710243
2017-03-03,1991.1418077336582,-908.2102304031156,4905.266662843236,1991.1418077336582,1991.1418077336582,-33.9866095661401,-33.9866095661401,-33.9866095661401,419.7306527781936,419.7306527781936,419.7306527781936,-453.7172623443337,-453.7172623443337,-453.7172623443337,0.0,0.0,0.0,1957.1551981675182
2017-03-04,1992.1345493008903,-1123.1051819508625,4285.76988005527,1992.1345493008903,1992.1345493008903,-314.6792883445912,-314.6792883445912,-314.6792883445912,21.42934756314928,21.42934756314928,21.42934756314928,-336.1086359077405,-336.1086359077405,-336.1086359077405,0.0,0.0,0.0,1677.455260956299
2017-03-05,1993.127290868122,-736.5183446315127,4803.137122852332,1993.127290868122,1993.127290868122,-15.803291487519399,-15.803291487519399,-15.803291487519399,203.61687811257545,203.61687811257545,203.61687811257545,-219.42016960009482,-219.42016960009482,-219.42016960009482,0.0,0.0,0.0,1977.3239993806026
2017-03-06,1994.120032435354,-322.5655799335567,4830.060374060435,1994.120032435354,1994.120032435354,306.15058668240977,306.15058668240977,306.15058668240977,411.62222817317087,411.62222817317087,411.62222817317087,-105.47164149076119,-105.47164149076119,-105.47164149076119,0.0,0.0,0.0,2300.270619117764
2017-03-07,1995.1127740025859,-964.9212839425916,4393.819148422882,1995.1127740025859,1995.1127740025859,-168.02050133797118,-168.02050133797118,-168.02050133797118,-172.0082476884899,-172.0082476884899,-172.0082476884899,3.9877463505187256,3.9877463505187256,3.9877463505187256,0.0,0.0,0.0,1827.0922726646147
2017-03-08,1996.105515569818,-1425.0498859062059,3802.4083847662428,1996.105515569818,1996.105515569818,-933.0796977378809,-933.0796977378809,-933.0796977378809,-1040.3946564916853,-1040.3946564916853,-1040.3946564916853,107.31495875380419,107.31495875380419,107.31495875380419,0.0,0.0,0.0,1063.025817831937
2017-03-09,1997.09825713705,-171.4918803195048,5024.034391292683,1997.09825713705,1997.09825713705,359.00966261791416,359.00966261791416,359.00966261791416,156.00379755344628,156.00379755344628,156.00379755344628,203.0058650644679,203.0058650644679,203.0058650644679,0.0,0.0,0.0,2356.1079197549643
2017-03-10,1998.0909987042817,-127.09504537358603,5367.749147654376,1998.0909987042817,1998.0909987042817,709.455045940854,709.455045940854,709.455045940854,419.73065277824367,419.73065277824367,419.73065277824367,289.72439316261034,289.72439316261034,289.72439316261034,0.0,0.0,0.0,2707.5460446451357
2017-03-11,1999.0837402715135,-145.00419027684202,5121.040347330098,1999.0837402715135,1999.0837402715135,387.756812398128,387.756812398128,387.756812398128,21.429347564548237,21.429347564548237,21.429347564548237,366.3274648335798,366.3274648335798,366.3274648335798,0.0,0.0,0.0,2386.8405526696415
2017-03-12,2000.0764818387456,91.43293996043296,5284.015039718458,2000.0764818387456,2000.0764818387456,635.5020655624448,635.5020655624448,635.5020655624448,203.61687811327272,203.61687811327272,203.61687811327272,431.8851874491722,431.8851874491722,431.8851874491722,0.0,0.0,0.0,2635.5785474011905
2017-03-13,2001.0692234059777,49.290862930879264,5722.936805615496,2001.0692234059777,2001.0692234059777,897.318126934565,897.318126934565,897.318126934565,411.6222281736706,411.6222281736706,411.6222281736706,485.6958987608943,485.6958987608943,485.6958987608943,0.0,0.0,0.0,2898.387350340543
2017-03-14,2002.0619649732093,-530.0497985075406,5292.850722786413,2002.0619649732093,2002.0619649732093,355.2875443992849,355.2875443992849,355.2875443992849,-172.00824768965273,-172.00824768965273,-172.00824768965273,527.2957920889377,527.2957920889377,527.2957920889377,0.0,0.0,0.0,2357.349509372494
2017-03-16,2004.0474481076733,-7.924622394015112,5421.033648159717,2004.0474481076733,2004.0474481076733,729.2198289029848,729.2198289029848,729.2198289029848,156.00379755249025,156.00379755249025,156.00379755249025,573.2160313504944,573.2160313504944,573.2160313504944,0.0,0.0,0.0,2733.2672770106583
2017-03-17,2005.0401896749054,176.07156807200545,5703.789133931727,2005.0401896749054,2005.0401896749054,997.5376675171995,997.5376675171995,997.5376675171995,419.7306527777976,419.7306527777976,419.7306527777976,577.8070147394019,577.8070147394019,577.8070147394019,0.0,0.0,0.0,3002.5778571921046
2017-03-18,2006.0329312421375,39.46438750732398,5303.688422885795,2006.0329312421375,2006.0329312421375,592.1388346226631,592.1388346226631,592.1388346226631,21.42934756399515,21.42934756399515,21.42934756399515,570.709487058668,570.709487058668,570.709487058668,0.0,0.0,0.0,2598.1717658648004
2017-03-19,2007.0256728093693,-80.53346539400845,5371.706536518376,2007.0256728093693,2007.0256728093693,756.2185221372758,756.2185221372758,756.2185221372758,203.6168781139699,203.6168781139699,203.6168781139699,552.601644023306,552.601644023306,552.601644023306,0.0,0.0,0.0,2763.244194946645
2017-03-20,2008.018414376601,83.94497566412457,5726.856835300691,2008.018414376601,2008.018414376601,935.9674634699403,935.9674634699403,935.9674634699403,411.622228172465,411.622228172465,411.622228172465,524.3452352974751,524.3452352974751,524.3452352974751,0.0,0.0,0.0,2943.9858778465414
2017-03-21,2009.011155943833,-622.5272234651616,5049.000964911808,2009.011155943833,2009.011155943833,314.95255805276946,314.95255805276946,314.95255805276946,-172.00824768766742,-172.00824768766742,-172.00824768766742,486.9608057404369,486.9608057404369,486.9608057404369,0.0,0.0,0.0,2323.9637139966026
2017-03-23,2010.996639078297,-121.57466740829506,5225.675298094131,2010.996639078297,2010.996639078297,545.5190711343462,545.5190711343462,545.5190711343462,156.00379755315902,156.00379755315902,156.00379755315902,389.51527358118705,389.51527358118705,389.51527358118705,0.0,0.0,0.0,2556.515710212643
2017-03-24,2011.989380645529,-75.48012194011801,5534.440616374774,2011.989380645529,2011.989380645529,751.7596266848726,751.7596266848726,751.7596266848726,419.7306527792724,419.7306527792724,419.7306527792724,332.02897390560025,332.02897390560025,332.02897390560025,0.0,0.0,0.0,2763.7490073304016
2017-03-25,2012.9821222127607,-329.937769668608,5044.752174179946,2012.9821222127607,2012.9821222127607,291.9299676064804,291.9299676064804,291.9299676064804,21.42934756459162,21.42934756459162,21.42934756459162,270.50062004188874,270.50062004188874,270.50062004188874,0.0,0.0,0.0,2304.912089819241
2017-03-26,2013.9748637799928,-289.4780957946274,5166.098455751761,2013.9748637799928,2013.9748637799928,409.91203451704774,409.91203451704774,409.91203451704774,203.61687811466714,203.61687811466714,203.61687811466714,206.29515640238057,206.29515640238057,206.29515640238057,0.0,0.0,0.0,2423.8868982970407
2017-03-27,2014.9676053472247,145.58313262261282,5240.381784761848,2014.9676053472247,2014.9676053472247,552.3740078671731,552.3740078671731,552.3740078671731,411.62222817340216,411.62222817340216,411.62222817340216,140.751779693771,140.751779693771,140.751779693771,0.0,0.0,0.0,2567.3416132143975
2017-03-28,2015.9603469144567,-908.3611532488075,4597.997442976059,2015.9603469144567,2015.9603469144567,-96.8537701514543,-96.8537701514543,-96.8537701514543,-172.00824768883024,-172.00824768883024,-172.00824768883024,75.15447753737594,75.15447753737594,75.15447753737594,0.0,0.0,0.0,1919.1065767630025
2017-03-29,2016.9530884816888,-1878.6346950660102,3815.4941145651037,2016.9530884816888,2016.9530884816888,-1029.6897477474681,-1029.6897477474681,-1029.6897477474681,-1040.3946564916614,-1040.3946564916614,-1040.3946564916614,10.704908744193329,10.704908744193329,10.704908744193329,0.0,0.0,0.0,987.2633407342207
2017-03-30,2017.9458300489205,-521.924541186102,4882.803484626129,2017.9458300489205,2017.9458300489205,104.50203509133242,104.50203509133242,104.50203509133242,156.00379755382778,156.00379755382778,156.00379755382778,-51.50176246249541,-51.50176246249541,-51.50176246249541,0.0,0.0,0.0,2122.447865140253
2017-03-31,2018.9385716161523,-434.8094059033508,5181.571562565735,2018.9385716161523,2018.9385716161523,309.2330983014792,309.2330983014792,309.2330983014792,419.7306527793223,419.7306527793223,419.7306527793223,-110.49755447784324,-110.49755447784324,-110.49755447784324,0.0,0.0,0.0,2328.1716699176313
2017-04-01,2019.9313131833844,-1006.8671169154693,4492.333305963503,2019.9313131833844,2019.9313131833844,-144.02910758430144,-144.02910758430144,-144.02910758430144,21.429347563691426,21.429347563691426,21.429347563691426,-165.45845514799288,-165.45845514799288,-165.45845514799288,0.0,0.0,0.0,1875.902205599083
2017-04-02,2020.9240547506165,-751.3745826668488,4559.630870796419,2020.9240547506165,2020.9240547506165,-12.100115267119415,-12.100115267119415,-12.100115267119415,203.61687811302983,203.61687811302983,203.61687811302983,-215.71699338014923,-215.71699338014923,-215.71699338014923,0.0,0.0,0.0,2008.823939483497
2017-04-03,2021.9167963178484,-748.7329622036541,4864.3862705046495,2021.9167963178484,2021.9167963178484,150.85183116497473,150.85183116497473,150.85183116497473,411.62222817304917,411.62222817304917,411.62222817304917,-260.77039700807444,-260.77039700807444,-260.77039700807444,0.0,0.0,0.0,2172.768627482823
2017-04-04,2022.9095372083164,-1271.3756288322286,4047.0425885536265,2022.9095372083164,2022.9095372083164,-472.2925045011468,-472.2925045011468,-472.2925045011468,-172.00824768956795,-172.00824768956795,-172.00824768956795,-300.2842568115788,-300.2842568115788,-300.2842568115788,0.0,0.0,0.0,1550.6170327071695
2017-04-06,2024.8950189892516,-902.7552158330428,4485.872165365097,2024.8950189892516,2024.8950189892516,-206.18467227824505,-206.18467227824505,-206.18467227824505,156.00379755449654,156.00379755449654,156.00379755449654,-362.18846983274165,-362.18846983274165,-362.18846983274165,0.0,0.0,0.0,1818.7103467110067
2017-04-07,2025.8877598797192,-731.7164072938486,4757.246116849294,2025.8877598797192,2025.8877598797192,35.00721081743084,35.00721081743084,35.00721081743084,419.7306527798368,419.7306527798368,419.7306527798368,-384.72344196240596,-384.72344196240596,-384.72344196240596,0.0,0.0,0.0,2060.89497069715
2017-04-08,2026.880500770187,-1041.295461623349,4536.041862079374,2026.880500770187,2026.880500770187,-380.5568094061455,-380.5568094061455,-380.5568094061455,21.429347564287927,21.429347564287927,21.429347564287927,-401.98615697043334,-401.98615697043334,-401.98615697043334,0.0,0.0,0.0,1646.3236913640415
2017-04-09,2027.873241660655,-776.6613864741286,4700.227338813247,2027.873241660655,2027.873241660655,-210.77372174093043,-210.77372174093043,-210.77372174093043,203.61687811372707,203.61687811372707,203.61687811372707,-414.3905998546575,-414.3905998546575,-414.3905998546575,0.0,0.0,0.0,1817.0995199197246
2017-04-10,2028.8659825511224,-817.3953641315971,4708.528359112929,2028.8659825511224,2028.8659825511224,-10.834252735377639,-10.834252735377639,-10.834252735377639,411.6222281731338,411.6222281731338,411.6222281731338,-422.4564809085114,-422.4564809085114,-422.4564809085114,0.0,0.0,0.0,2018.0317298157447
2017-04-11,2029.8587234415902,-1300.9632371802936,4207.1838403113015,2029.8587234415902,2029.8587234415902,-598.7966043443641,-598.7966043443641,-598.7966043443641,-172.00824769030564,-172.00824769030564,-172.00824769030564,-426.78835665405836,-426.78835665405836,-426.78835665405836,0.0,0.0,0.0,1431.062119097226
2017-04-12,2030.8514643320577,-2316.046705035186,3225.646254640637,2030.8514643320577,2030.8514643320577,-1468.4479066752926,-1468.4479066752926,-1468.4479066752926,-1040.394656491779,-1040.394656491779,-1040.394656491779,-428.0532501835138,-428.0532501835138,-428.0532501835138,0.0,0.0,0.0,562.4035576567651
2017-04-13,2031.8442052225257,-941.6949559868503,4463.508185600838,2031.8442052225257,2031.8442052225257,-270.95362257216505,-270.95362257216505,-270.95362257216505,156.00379755354052,156.00379755354052,156.00379755354052,-426.9574201257056,-426.9574201257056,-426.9574201257056,0.0,0.0,0.0,1760.8905826503606
2017-04-14,2032.8369461129935,-798.4291671471393,4854.907384652985,2032.8369461129935,2032.8369461129935,-4.492281482135782,-4.492281482135782,-4.492281482135782,419.73065277892636,419.73065277892636,419.73065277892636,-424.2229342610621,-424.2229342610621,-424.2229342610621,0.0,0.0,0.0,2028.3446646308578
2017-04-15,2033.829687003461,-1279.3933202354767,4382.339797356706,2033.829687003461,2033.829687003461,-399.1353453199206,-399.1353453199206,-399.1353453199206,21.42934756373479,21.42934756373479,21.42934756373479,-420.5646928836553,-420.5646928836553,-420.5646928836553,0.0,0.0,0.0,1634.6943416835404
2017-04-16,2034.822427893929,-901.3085273323233,4484.410403281024,2034.822427893929,2034.822427893929,-213.05164085755897,-213.05164085755897,-213.05164085755897,203.61687811331322,203.61687811331322,203.61687811331322,-416.6685189708722,-416.6685189708722,-416.6685189708722,0.0,0.0,0.0,1821.77078703637
2017-04-17,2035.8151687843967,-675.1956345107709,4744.248105358463,2035.8151687843967,2035.8151687843967,-1.5486599808385726,-1.5486599808385726,-1.5486599808385726,411.62222817321833,411.62222817321833,411.62222817321833,-413.1708881540569,-413.1708881540569,-413.1708881540569,0.0,0.0,0.0,2034.2665088035583
2017-04-20,2038.7933914558,-916.0977122508002,4679.752346298375,2038.7933914558,2038.7933914558,-254.32811152265546,-254.32811152265546,-254.32811152265546,156.00379755142248,156.00379755142248,156.00379755142248,-410.33190907407794,-410.33190907407794,-410.33190907407794,0.0,0.0,0.0,1784.4652799331445
2017-04-21,2039.7861323462676,-644.4705464476302,4743.456751799488,2039.7861323462676,2039.7861323462676,6.501467677052043,6.501467677052043,6.501467677052043,419.7306527780159,419.7306527780159,419.7306527780159,-413.2291851009639,-413.2291851009639,-413.2291851009639,0.0,0.0,0.0,2046.2876000233196
2017-04-22,2040.7788732367353,-1173.2456377279914,4542.516787305272,2040.7788732367353,2040.7788732367353,-397.0016226972085,-397.0016226972085,-397.0016226972085,21.4293475631817,21.4293475631817,21.4293475631817,-418.4309702603902,-418.4309702603902,-418.4309702603902,0.0,0.0,0.0,1643.777250539527
2017-04-23,2041.7716141272033,-868.5915493955308,4325.095695575349,2041.7716141272033,2041.7716141272033,-222.3819657472341,-222.3819657472341,-222.3819657472341,203.61687811389805,203.61687811389805,203.61687811389805,-425.99884386113206,-425.99884386113206,-425.99884386113206,0.0,0.0,0.0,1819.3896483799692
2017-04-24,2042.764355017671,-661.5991152935239,4813.833538005035,2042.764355017671,2042.764355017671,-24.259938575041144,-24.259938575041144,-24.259938575041144,411.62222817286545,411.62222817286545,411.62222817286545,-435.88216674790664,-435.88216674790664,-435.88216674790664,0.0,0.0,0.0,2018.50441644263
2017-04-25,2043.7570959081386,-1316.5047443239387,3993.1513132983614,2043.7570959081386,2043.7570959081386,-619.9306959267743,-619.9306959267743,-619.9306959267743,-172.0082476899083,-172.0082476899083,-172.0082476899083,-447.92244823686605,-447.92244823686605,-447.92244823686605,0.0,0.0,0.0,1423.8263999813644
2017-04-26,2044.7498367986066,-2231.6369283387717,3302.751732818276,2044.7498367986066,2044.7498367986066,-1502.2555089685331,-1502.2555089685331,-1502.2555089685331,-1040.3946564914097,-1040.3946564914097,-1040.3946564914097,-461.86085247712344,-461.86085247712344,-461.86085247712344,0.0,0.0,0.0,542.4943278300734
2017-04-27,2045.7425776890743,-1045.0727630074257,4361.387574410464,2045.7425776890743,2045.7425776890743,-321.344757080809,-321.344757080809,-321.344757080809,156.00379755267227,156.00379755267227,156.00379755267227,-477.3485546334812,-477.3485546334812,-477.3485546334812,0.0,0.0,0.0,1724.3978206082652
2017-04-28,2046.7353185795419,-674.3570491607387,4695.292275312122,2046.7353185795419,2046.7353185795419,-74.22893139023861,-74.22893139023861,-74.22893139023861,419.7306527785304,419.7306527785304,419.7306527785304,-493.95958416876897,-493.95958416876897,-493.95958416876897,0.0,0.0,0.0,1972.5063871893033
2017-04-29,2047.7280594700098,-1323.1531085370323,4212.716915578502,2047.7280594700098,2047.7280594700098,-489.7763833846819,-489.7763833846819,-489.7763833846819,21.429347563431026,21.429347563431026,21.429347563431026,-511.2057309481129,-511.2057309481129,-511.2057309481129,0.0,0.0,0.0,1557.951676085328
2017-04-30,2048.720800360478,-1160.651972089065,4595.488914151743,2048.720800360478,2048.720800360478,-324.9361632509812,-324.9361632509812,-324.9361632509812,203.6168781134842,203.6168781134842,203.6168781134842,-528.5530413644655,-528.5530413644655,-528.5530413644655,0.0,0.0,0.0,1723.7846371094965
2017-05-01,2049.713541250945,-761.0591715387184,4659.021140206672,2049.713541250945,2049.713541250945,-133.81716912217777,-133.81716912217777,-133.81716912217777,411.62222817251245,411.62222817251245,411.62222817251245,-545.4393972946903,-545.4393972946903,-545.4393972946903,0.0,0.0,0.0,1915.8963721287673
2017-05-02,2050.706282141413,-1455.4903646386713,4136.616666926665,2050.706282141413,2050.706282141413,-733.3008988043716,-733.3008988043716,-733.3008988043716,-172.00824769107103,-172.00824769107103,-172.00824769107103,-561.2926511133006,-561.2926511133006,-561.2926511133006,0.0,0.0,0.0,1317.4053833370413
2017-05-03,2051.6990230318806,-2323.727284556842,3073.7081808843427,2051.6990230318806,2051.6990230318806,-1615.9434419724573,-1615.9434419724573,-1615.9434419724573,-1040.3946564911819,-1040.3946564911819,-1040.3946564911819,-575.5487854812756,-575.5487854812756,-575.5487854812756,0.0,0.0,0.0,435.7555810594233
2017-05-04,2052.6917639223484,-978.1204904673461,4195.654602347705,2052.6917639223484,2052.6917639223484,-431.66577946909695,-431.66577946909695,-431.66577946909695,156.00379755055417,156.00379755055417,156.00379755055417,-587.6695770196511,-587.6695770196511,-587.6695770196511,0.0,0.0,0.0,1621.0259844532516
2017-05-05,2053.684504812816,-1113.0234167011563,4618.9100354837665,2053.684504812816,2053.684504812816,-177.4286149270538,-177.4286149270538,-177.4286149270538,419.7306527785804,419.7306527785804,419.7306527785804,-597.1592677056342,-597.1592677056342,-597.1592677056342,0.0,0.0,0.0,1876.2558898857624
2017-05-06,2054.677245703284,-1270.5770806740945,4254.924044607293,2054.677245703284,2054.677245703284,-582.1504383509204,-582.1504383509204,-582.1504383509204,21.429347564027516,21.429347564027516,21.429347564027516,-603.5797859149478,-603.5797859149478,-603.5797859149478,0.0,0.0,0.0,1472.5268073523634
2017-05-07,2055.6699865937517,-1007.7905300900024,4513.9189583148245,2055.6699865937517,2055.6699865937517,-402.9472310588765,-402.9472310588765,-402.9472310588765,203.61687811406895,203.61687811406895,203.61687811406895,-606.5641091729456,-606.5641091729456,-606.5641091729456,0.0,0.0,0.0,1652.7227555348752
2017-05-08,2056.662727484219,-883.3557296168123,4738.874361337771,2056.662727484219,2056.662727484219,-194.20519305205062,-194.20519305205062,-194.20519305205062,411.6222281730118,411.6222281730118,411.6222281730118,-605.8274212250625,-605.8274212250625,-605.8274212250625,0.0,0.0,0.0,1862.4575344321684
2017-05-09,2057.6554683746867,-1355.1553190242414,3940.4499009951364,2057.6554683746867,2057.6554683746867,-773.1840327942087,-773.1840327942087,-773.1840327942087,-172.00824768951085,-172.00824768951085,-172.00824768951085,-601.1757851046979,-601.1757851046979,-601.1757851046979,0.0,0.0,0.0,1284.471435580478
2017-05-11,2059.6409501556222,-1058.6758748994498,4555.32871268428,2059.6409501556222,2059.6409501556222,-423.83562675430295,-423.83562675430295,-423.83562675430295,156.00379755180396,156.00379755180396,156.00379755180396,-579.8394243061069,-579.8394243061069,-579.8394243061069,0.0,0.0,0.0,1635.8053234013194
2017-05-12,2060.63369104609,-927.5352886751218,4615.833198365001,2060.63369104609,2060.63369104609,-143.53035379193994,-143.53035379193994,-143.53035379193994,419.73065277863026,419.73065277863026,419.73065277863026,-563.2610065705701,-563.2610065705701,-563.2610065705701,0.0,0.0,0.0,1917.1033372541501
2017-05-13,2061.626431936558,-770.9409137452839,4561.673907714278,2061.626431936558,2061.626431936558,-521.5487439557196,-521.5487439557196,-521.5487439557196,21.429347564623992,21.429347564623992,21.429347564623992,-542.9780915203436,-542.9780915203436,-542.9780915203436,0.0,0.0,0.0,1540.0776879808386
2017-05-14,2062.6191728270255,-951.0888361252653,4473.663776807834,2062.6191728270255,2062.6191728270255,-315.6677130549756,-315.6677130549756,-315.6677130549756,203.6168781124317,203.6168781124317,203.6168781124317,-519.2845911674073,-519.2845911674073,-519.2845911674073,0.0,0.0,0.0,1746.95145977205
2017-05-15,2063.6119137174933,-658.985894528975,4744.72877253729,2063.6119137174933,2063.6119137174933,-80.93720067180075,-80.93720067180075,-80.93720067180075,411.622228172244,411.622228172244,411.622228172244,-492.5594288440448,-492.5594288440448,-492.5594288440448,0.0,0.0,0.0,1982.6747130456924
2017-05-16,2064.6046546079615,-1276.3205379134906,4122.531910075586,2064.6046546079615,2064.6046546079615,-635.2648560740174,-635.2648560740174,-635.2648560740174,-172.00824769024848,-172.00824769024848,-172.00824769024848,-463.25660838376876,-463.25660838376876,-463.25660838376876,0.0,0.0,0.0,1429.339798533944
2017-05-18,2066.5901363888966,-807.2010518528184,4655.187039863296,2066.5901363888966,2066.5901363888966,-243.03288373072235,-243.03288373072235,-243.03288373072235,156.00379755247275,156.00379755247275,156.00379755247275,-399.03668128319515,-399.03668128319515,-399.03668128319515,0.0,0.0,0.0,1823.557252658174
2017-05-19,2067.5828772793648,-730.519960773203,4898.489090629053,2067.5828772793648,2067.5828772793648,54.44184361410125,54.44184361410125,54.44184361410125,419.73065277771985,419.73065277771985,419.73065277771985,-365.28880916361845,-365.28880916361845,-365.28880916361845,0.0,0.0,0.0,2122.024720893466
2017-05-20,2068.5756181698325,-1114.6532548292037,4448.50468918072,2068.5756181698325,2068.5756181698325,-309.84247416729187,-309.84247416729187,-309.84247416729187,21.429347564873343,21.429347564873343,21.429347564873343,-331.2718217321652,-331.2718217321652,-331.2718217321652,0.0,0.0,0.0,1758.7331440025407
2017-05-21,2069.5683590603,-642.9643487386555,4763.121615105112,2069.5683590603,2069.5683590603,-93.99515472761362,-93.99515472761362,-93.99515472761362,203.61687811312885,203.61687811312885,203.61687811312885,-297.6120328407425,-297.6120328407425,-297.6120328407425,0.0,0.0,0.0,1975.5732043326861
2017-05-22,2070.5610999507676,-405.0083285130396,5066.92756080343,2070.5610999507676,2070.5610999507676,146.69774783281733,146.69774783281733,146.69774783281733,411.62222817274363,411.62222817274363,411.62222817274363,-264.9244803399262,-264.9244803399262,-264.9244803399262,0.0,0.0,0.0,2217.2588477835848
